folder,type,id,height,width,path
train,clean,4273,874,80,4273_188162_4273-188162-0017.npy
train,clean,4273,602,80,4273_188159_4273-188159-0001.npy
train,clean,4273,286,80,4273_188161_4273-188161-0012.npy
train,clean,4273,179,80,4273_188164_4273-188164-0013.npy
train,clean,4273,731,80,4273_188164_4273-188164-0006.npy
train,clean,4273,862,80,4273_188159_4273-188159-0000.npy
train,clean,4273,141,80,4273_188159_4273-188159-0013.npy
train,clean,2374,802,80,2374_155651_2374-155651-0041.npy
train,clean,2374,977,80,2374_160960_2374-160960-0018.npy
train,clean,2374,873,80,2374_155651_2374-155651-0028.npy
train,clean,2374,895,80,2374_155651_2374-155651-0001.npy
train,clean,2374,623,80,2374_155651_2374-155651-0017.npy
train,clean,2374,982,80,2374_155651_2374-155651-0003.npy
train,clean,2374,851,80,2374_160960_2374-160960-0050.npy
train,clean,2374,821,80,2374_155651_2374-155651-0004.npy
train,clean,7764,976,80,7764_106805_7764-106805-0042.npy
train,clean,7764,976,80,7764_106805_7764-106805-0000.npy
train,clean,7764,799,80,7764_106805_7764-106805-0015.npy
train,clean,7764,747,80,7764_106805_7764-106805-0076.npy
train,clean,7764,915,80,7764_106805_7764-106805-0037.npy
train,clean,7764,845,80,7764_106805_7764-106805-0061.npy
train,clean,4546,1008,80,4546_16812_4546-16812-0017.npy
train,clean,4546,893,80,4546_16813_4546-16813-0028.npy
train,clean,4546,923,80,4546_16813_4546-16813-0021.npy
train,clean,4546,1008,80,4546_16781_4546-16781-0020.npy
train,clean,4546,881,80,4546_16812_4546-16812-0046.npy
train,clean,4546,981,80,4546_16812_4546-16812-0007.npy
train,clean,4546,990,80,4546_16781_4546-16781-0030.npy
train,clean,4546,949,80,4546_16813_4546-16813-0010.npy
train,clean,4546,966,80,4546_16781_4546-16781-0042.npy
train,clean,4546,944,80,4546_16813_4546-16813-0017.npy
train,clean,4546,973,80,4546_16812_4546-16812-0045.npy
train,clean,4546,911,80,4546_16813_4546-16813-0005.npy
train,clean,4546,873,80,4546_16781_4546-16781-0007.npy
train,clean,4546,1022,80,4546_16812_4546-16812-0042.npy
train,clean,4546,137,80,4546_16781_4546-16781-0036.npy
train,clean,4546,751,80,4546_16812_4546-16812-0039.npy
train,clean,4546,1045,80,4546_16813_4546-16813-0015.npy
train,clean,4546,866,80,4546_16812_4546-16812-0000.npy
train,clean,4546,203,80,4546_16813_4546-16813-0019.npy
train,clean,4546,762,80,4546_16812_4546-16812-0009.npy
train,clean,6399,992,80,6399_278844_6399-278844-0006.npy
train,clean,6399,451,80,6399_278847_6399-278847-0004.npy
train,clean,6399,953,80,6399_278846_6399-278846-0032.npy
train,clean,6399,947,80,6399_278844_6399-278844-0012.npy
train,clean,6399,573,80,6399_278846_6399-278846-0035.npy
train,clean,6399,882,80,6399_278846_6399-278846-0019.npy
train,clean,6399,938,80,6399_278847_6399-278847-0033.npy
train,clean,6399,706,80,6399_278849_6399-278849-0015.npy
train,clean,6399,733,80,6399_278849_6399-278849-0004.npy
train,clean,6399,773,80,6399_278846_6399-278846-0016.npy
train,clean,6399,955,80,6399_278847_6399-278847-0023.npy
train,clean,6399,653,80,6399_278846_6399-278846-0028.npy
train,clean,6399,844,80,6399_278844_6399-278844-0002.npy
train,clean,6399,431,80,6399_278844_6399-278844-0013.npy
train,clean,6399,651,80,6399_278846_6399-278846-0012.npy
train,clean,6399,623,80,6399_278849_6399-278849-0027.npy
train,clean,6399,816,80,6399_278847_6399-278847-0037.npy
train,clean,6399,989,80,6399_278844_6399-278844-0010.npy
train,clean,6399,1010,80,6399_278849_6399-278849-0018.npy
train,clean,6399,751,80,6399_278844_6399-278844-0004.npy
train,clean,7565,969,80,7565_101287_7565-101287-0030.npy
train,clean,7565,918,80,7565_101281_7565-101281-0041.npy
train,clean,7565,311,80,7565_101287_7565-101287-0070.npy
train,clean,7565,895,80,7565_101281_7565-101281-0042.npy
train,clean,7565,985,80,7565_101281_7565-101281-0018.npy
train,clean,7565,970,80,7565_101281_7565-101281-0016.npy
train,clean,7565,1007,80,7565_101287_7565-101287-0008.npy
train,clean,7565,950,80,7565_101287_7565-101287-0002.npy
train,clean,7565,963,80,7565_101281_7565-101281-0057.npy
train,clean,7565,759,80,7565_101287_7565-101287-0035.npy
train,clean,7565,1012,80,7565_101287_7565-101287-0057.npy
train,clean,7565,893,80,7565_101287_7565-101287-0042.npy
train,clean,7565,756,80,7565_101287_7565-101287-0059.npy
train,clean,960,423,80,960_125241_960-125241-0070.npy
train,clean,960,961,80,960_125241_960-125241-0054.npy
train,clean,960,587,80,960_125241_960-125241-0085.npy
train,clean,960,567,80,960_125241_960-125241-0004.npy
train,clean,960,938,80,960_125241_960-125241-0139.npy
train,clean,960,928,80,960_125241_960-125241-0131.npy
train,clean,960,734,80,960_125241_960-125241-0143.npy
train,clean,960,886,80,960_125241_960-125241-0058.npy
train,clean,960,823,80,960_125241_960-125241-0065.npy
train,clean,960,530,80,960_125241_960-125241-0072.npy
train,clean,960,647,80,960_125241_960-125241-0019.npy
train,clean,960,617,80,960_125241_960-125241-0087.npy
train,clean,960,404,80,960_125241_960-125241-0063.npy
train,clean,960,782,80,960_125241_960-125241-0021.npy
train,clean,8543,472,80,8543_280375_8543-280375-0001.npy
train,clean,8543,1025,80,8543_280375_8543-280375-0037.npy
train,clean,8543,857,80,8543_280376_8543-280376-0017.npy
train,clean,8543,812,80,8543_280375_8543-280375-0020.npy
train,clean,8543,865,80,8543_280376_8543-280376-0024.npy
train,clean,8543,828,80,8543_280376_8543-280376-0012.npy
train,clean,8543,888,80,8543_280375_8543-280375-0036.npy
train,clean,8543,181,80,8543_280376_8543-280376-0056.npy
train,clean,8543,655,80,8543_280376_8543-280376-0074.npy
train,clean,8543,646,80,8543_280375_8543-280375-0016.npy
train,clean,8543,974,80,8543_280375_8543-280375-0011.npy
train,clean,8543,956,80,8543_280375_8543-280375-0008.npy
train,clean,8543,541,80,8543_280376_8543-280376-0003.npy
train,clean,8543,976,80,8543_280376_8543-280376-0007.npy
train,clean,2090,155,80,2090_151646_2090-151646-0046.npy
train,clean,2090,700,80,2090_151646_2090-151646-0027.npy
train,clean,2090,904,80,2090_151646_2090-151646-0017.npy
train,clean,2090,650,80,2090_149737_2090-149737-0025.npy
train,clean,2090,795,80,2090_149737_2090-149737-0035.npy
train,clean,2090,666,80,2090_147030_2090-147030-0015.npy
train,clean,2090,1070,80,2090_151646_2090-151646-0033.npy
train,clean,2090,1056,80,2090_151646_2090-151646-0014.npy
train,clean,2090,355,80,2090_149737_2090-149737-0018.npy
train,clean,2090,670,80,2090_151646_2090-151646-0012.npy
train,clean,2090,899,80,2090_151646_2090-151646-0042.npy
train,clean,2090,1004,80,2090_149737_2090-149737-0029.npy
train,clean,2090,658,80,2090_149737_2090-149737-0037.npy
train,clean,2090,954,80,2090_149737_2090-149737-0026.npy
train,clean,2090,958,80,2090_147030_2090-147030-0041.npy
train,clean,2090,830,80,2090_151646_2090-151646-0006.npy
train,clean,7079,758,80,7079_89644_7079-89644-0010.npy
train,clean,7079,856,80,7079_2333_7079-2333-0015.npy
train,clean,7079,951,80,7079_2343_7079-2343-0013.npy
train,clean,7079,996,80,7079_2333_7079-2333-0020.npy
train,clean,7079,985,80,7079_2333_7079-2333-0036.npy
train,clean,7079,813,80,7079_89644_7079-89644-0008.npy
train,clean,7079,246,80,7079_2343_7079-2343-0026.npy
train,clean,7079,617,80,7079_2343_7079-2343-0033.npy
train,clean,7079,198,80,7079_89644_7079-89644-0006.npy
train,clean,7079,953,80,7079_2333_7079-2333-0033.npy
train,clean,7079,728,80,7079_2333_7079-2333-0000.npy
train,clean,7079,662,80,7079_2343_7079-2343-0025.npy
train,clean,7079,873,80,7079_2343_7079-2343-0024.npy
train,clean,7079,900,80,7079_89644_7079-89644-0036.npy
train,clean,7079,739,80,7079_2343_7079-2343-0021.npy
train,clean,7079,978,80,7079_89644_7079-89644-0035.npy
train,clean,7079,845,80,7079_2333_7079-2333-0030.npy
train,clean,7079,588,80,7079_89644_7079-89644-0018.npy
train,clean,7079,959,80,7079_89644_7079-89644-0000.npy
train,clean,7079,494,80,7079_2343_7079-2343-0011.npy
train,clean,7079,901,80,7079_89644_7079-89644-0020.npy
train,clean,4836,836,80,4836_26485_4836-26485-0044.npy
train,clean,4836,906,80,4836_26485_4836-26485-0053.npy
train,clean,4836,336,80,4836_26485_4836-26485-0041.npy
train,clean,4836,964,80,4836_26485_4836-26485-0038.npy
train,clean,4836,953,80,4836_26485_4836-26485-0045.npy
train,clean,4836,893,80,4836_26485_4836-26485-0003.npy
train,clean,4836,903,80,4836_26485_4836-26485-0018.npy
train,clean,4836,953,80,4836_26485_4836-26485-0020.npy
train,clean,4836,930,80,4836_26485_4836-26485-0009.npy
train,clean,4836,986,80,4836_26485_4836-26485-0099.npy
train,clean,7848,801,80,7848_275129_7848-275129-0030.npy
train,clean,7848,889,80,7848_275169_7848-275169-0047.npy
train,clean,7848,727,80,7848_275129_7848-275129-0017.npy
train,clean,7848,243,80,7848_275129_7848-275129-0026.npy
train,clean,7848,722,80,7848_275169_7848-275169-0029.npy
train,clean,7848,682,80,7848_275149_7848-275149-0020.npy
train,clean,7848,419,80,7848_275149_7848-275149-0050.npy
train,clean,7848,752,80,7848_275129_7848-275129-0051.npy
train,clean,7848,935,80,7848_275149_7848-275149-0041.npy
train,clean,7848,676,80,7848_275129_7848-275129-0045.npy
train,clean,7848,731,80,7848_275169_7848-275169-0022.npy
train,clean,7848,999,80,7848_275129_7848-275129-0033.npy
train,clean,7848,196,80,7848_275149_7848-275149-0052.npy
train,clean,7848,973,80,7848_275169_7848-275169-0023.npy
train,clean,7848,900,80,7848_275169_7848-275169-0026.npy
train,clean,7848,211,80,7848_275149_7848-275149-0051.npy
train,clean,7848,973,80,7848_275169_7848-275169-0020.npy
train,clean,7848,964,80,7848_275149_7848-275149-0008.npy
train,clean,7848,895,80,7848_275129_7848-275129-0041.npy
train,clean,7848,832,80,7848_275129_7848-275129-0005.npy
train,clean,7848,802,80,7848_275169_7848-275169-0016.npy
train,clean,7848,853,80,7848_275169_7848-275169-0027.npy
train,clean,7848,245,80,7848_275129_7848-275129-0032.npy
train,clean,7848,883,80,7848_275129_7848-275129-0048.npy
train,clean,7848,176,80,7848_275149_7848-275149-0025.npy
train,clean,1636,228,80,1636_141789_1636-141789-0064.npy
train,clean,1636,846,80,1636_141789_1636-141789-0061.npy
train,clean,1636,918,80,1636_130535_1636-130535-0026.npy
train,clean,1636,581,80,1636_130535_1636-130535-0003.npy
train,clean,1636,983,80,1636_141789_1636-141789-0007.npy
train,clean,1636,926,80,1636_141789_1636-141789-0008.npy
train,clean,1636,951,80,1636_130535_1636-130535-0020.npy
train,clean,1636,703,80,1636_141789_1636-141789-0065.npy
train,clean,1636,1018,80,1636_141789_1636-141789-0000.npy
train,clean,1636,953,80,1636_141789_1636-141789-0049.npy
train,clean,1679,916,80,1679_142287_1679-142287-0016.npy
train,clean,1679,907,80,1679_142280_1679-142280-0027.npy
train,clean,1679,842,80,1679_142280_1679-142280-0008.npy
train,clean,1679,282,80,1679_142280_1679-142280-0048.npy
train,clean,1679,381,80,1679_142287_1679-142287-0035.npy
train,clean,1679,686,80,1679_142287_1679-142287-0002.npy
train,clean,1679,442,80,1679_142280_1679-142280-0017.npy
train,clean,1679,879,80,1679_142280_1679-142280-0000.npy
train,clean,1679,824,80,1679_142287_1679-142287-0056.npy
train,clean,1679,826,80,1679_142280_1679-142280-0055.npy
train,clean,1679,345,80,1679_142280_1679-142280-0057.npy
train,clean,1679,429,80,1679_142280_1679-142280-0045.npy
train,clean,1679,902,80,1679_142280_1679-142280-0046.npy
train,clean,1679,970,80,1679_142287_1679-142287-0015.npy
train,clean,1469,586,80,1469_163403_1469-163403-0025.npy
train,clean,1469,711,80,1469_163403_1469-163403-0049.npy
train,clean,1469,490,80,1469_168608_1469-168608-0012.npy
train,clean,1469,585,80,1469_163403_1469-163403-0038.npy
train,clean,1469,176,80,1469_163403_1469-163403-0046.npy
train,clean,1469,861,80,1469_163403_1469-163403-0013.npy
train,clean,1469,876,80,1469_163403_1469-163403-0020.npy
train,clean,1469,244,80,1469_163403_1469-163403-0041.npy
train,clean,1469,249,80,1469_168608_1469-168608-0005.npy
train,clean,1469,818,80,1469_163403_1469-163403-0035.npy
train,clean,1469,785,80,1469_163403_1469-163403-0003.npy
train,clean,2122,970,80,2122_149350_2122-149350-0006.npy
train,clean,2122,307,80,2122_149350_2122-149350-0037.npy
train,clean,2122,937,80,2122_149350_2122-149350-0026.npy
train,clean,2122,1017,80,2122_149350_2122-149350-0010.npy
train,clean,2122,939,80,2122_149350_2122-149350-0028.npy
train,clean,2122,916,80,2122_149350_2122-149350-0021.npy
train,clean,4959,966,80,4959_28865_4959-28865-0030.npy
train,clean,4959,889,80,4959_28894_4959-28894-0045.npy
train,clean,4959,810,80,4959_28865_4959-28865-0036.npy
train,clean,4959,880,80,4959_28894_4959-28894-0017.npy
train,clean,4959,882,80,4959_28865_4959-28865-0019.npy
train,clean,4959,966,80,4959_28865_4959-28865-0007.npy
train,clean,4959,790,80,4959_28894_4959-28894-0043.npy
train,clean,4959,760,80,4959_28865_4959-28865-0021.npy
train,clean,4959,851,80,4959_28894_4959-28894-0003.npy
train,clean,4959,787,80,4959_28894_4959-28894-0013.npy
train,clean,4959,1000,80,4959_28865_4959-28865-0022.npy
train,clean,4959,902,80,4959_28865_4959-28865-0032.npy
train,clean,4959,580,80,4959_28865_4959-28865-0024.npy
train,clean,4959,897,80,4959_28894_4959-28894-0019.npy
train,clean,6135,920,80,6135_41995_6135-41995-0009.npy
train,clean,6135,568,80,6135_41995_6135-41995-0065.npy
train,clean,6135,343,80,6135_41994_6135-41994-0031.npy
train,clean,6135,356,80,6135_41994_6135-41994-0035.npy
train,clean,6135,978,80,6135_41995_6135-41995-0007.npy
train,clean,6135,853,80,6135_41994_6135-41994-0016.npy
train,clean,6135,999,80,6135_41995_6135-41995-0047.npy
train,clean,6135,670,80,6135_41995_6135-41995-0013.npy
train,clean,6135,834,80,6135_41995_6135-41995-0015.npy
train,clean,6135,1012,80,6135_41995_6135-41995-0071.npy
train,clean,6135,446,80,6135_41995_6135-41995-0067.npy
train,clean,4313,314,80,4313_9937_4313-9937-0009.npy
train,clean,4313,914,80,4313_16007_4313-16007-0050.npy
train,clean,4313,835,80,4313_16007_4313-16007-0045.npy
train,clean,4313,664,80,4313_16007_4313-16007-0006.npy
train,clean,4313,360,80,4313_9936_4313-9936-0006.npy
train,clean,4313,256,80,4313_9936_4313-9936-0001.npy
train,clean,4313,934,80,4313_9937_4313-9937-0011.npy
train,clean,4313,498,80,4313_9937_4313-9937-0006.npy
train,clean,4313,971,80,4313_16007_4313-16007-0026.npy
train,clean,4313,810,80,4313_9936_4313-9936-0036.npy
train,clean,4313,576,80,4313_16007_4313-16007-0012.npy
train,clean,4313,929,80,4313_9936_4313-9936-0008.npy
train,clean,4313,926,80,4313_9936_4313-9936-0046.npy
train,clean,4313,491,80,4313_9937_4313-9937-0000.npy
train,clean,3928,987,80,3928_10094_3928-10094-0015.npy
train,clean,3928,329,80,3928_10094_3928-10094-0029.npy
train,clean,3928,971,80,3928_153301_3928-153301-0003.npy
train,clean,3928,578,80,3928_153300_3928-153300-0006.npy
train,clean,3928,475,80,3928_153301_3928-153301-0008.npy
train,clean,3928,873,80,3928_10094_3928-10094-0062.npy
train,clean,3928,581,80,3928_153302_3928-153302-0014.npy
train,clean,3928,852,80,3928_10094_3928-10094-0052.npy
train,clean,3928,900,80,3928_10094_3928-10094-0061.npy
train,clean,3928,750,80,3928_153302_3928-153302-0021.npy
train,clean,3928,943,80,3928_10094_3928-10094-0073.npy
train,clean,3928,773,80,3928_153300_3928-153300-0010.npy
train,clean,3928,563,80,3928_10094_3928-10094-0039.npy
train,clean,3928,1026,80,3928_153302_3928-153302-0025.npy
train,clean,3928,407,80,3928_153302_3928-153302-0018.npy
train,clean,3928,894,80,3928_10094_3928-10094-0050.npy
train,clean,3928,941,80,3928_10094_3928-10094-0025.npy
train,clean,4277,408,80,4277_185517_4277-185517-0046.npy
train,clean,4277,765,80,4277_185519_4277-185519-0034.npy
train,clean,4277,942,80,4277_185517_4277-185517-0008.npy
train,clean,4277,981,80,4277_185519_4277-185519-0035.npy
train,clean,4277,851,80,4277_185519_4277-185519-0009.npy
train,clean,4277,908,80,4277_185517_4277-185517-0014.npy
train,clean,4277,181,80,4277_185519_4277-185519-0010.npy
train,clean,4277,853,80,4277_185517_4277-185517-0011.npy
train,clean,4277,308,80,4277_185519_4277-185519-0006.npy
train,clean,4277,418,80,4277_185517_4277-185517-0005.npy
train,clean,4277,354,80,4277_185519_4277-185519-0005.npy
train,clean,4277,810,80,4277_185519_4277-185519-0026.npy
train,clean,4277,852,80,4277_185517_4277-185517-0037.npy
train,clean,4277,736,80,4277_185517_4277-185517-0034.npy
train,clean,4277,930,80,4277_185517_4277-185517-0021.npy
train,clean,4277,869,80,4277_185517_4277-185517-0044.npy
train,clean,4277,929,80,4277_185519_4277-185519-0007.npy
train,clean,2096,643,80,2096_136868_2096-136868-0044.npy
train,clean,2096,456,80,2096_136868_2096-136868-0079.npy
train,clean,2096,1051,80,2096_136868_2096-136868-0074.npy
train,clean,2096,502,80,2096_136868_2096-136868-0060.npy
train,clean,2096,854,80,2096_136868_2096-136868-0070.npy
train,clean,2096,737,80,2096_136868_2096-136868-0021.npy
train,clean,2096,936,80,2096_136868_2096-136868-0069.npy
train,clean,2096,721,80,2096_136868_2096-136868-0075.npy
train,clean,2096,788,80,2096_136868_2096-136868-0000.npy
train,clean,2096,985,80,2096_136868_2096-136868-0050.npy
train,clean,2096,896,80,2096_136868_2096-136868-0038.npy
train,clean,2096,465,80,2096_136868_2096-136868-0073.npy
train,clean,2096,1007,80,2096_136868_2096-136868-0023.npy
train,clean,1924,812,80,1924_132576_1924-132576-0048.npy
train,clean,1924,873,80,1924_132574_1924-132574-0001.npy
train,clean,1924,867,80,1924_132574_1924-132574-0074.npy
train,clean,1924,936,80,1924_132576_1924-132576-0049.npy
train,clean,1924,786,80,1924_132574_1924-132574-0068.npy
train,clean,1924,944,80,1924_132576_1924-132576-0033.npy
train,clean,1924,846,80,1924_132576_1924-132576-0038.npy
train,clean,1924,742,80,1924_132574_1924-132574-0044.npy
train,clean,1924,673,80,1924_132574_1924-132574-0000.npy
train,clean,1924,876,80,1924_132576_1924-132576-0042.npy
train,clean,5350,843,80,5350_205002_5350-205002-0011.npy
train,clean,5350,905,80,5350_205003_5350-205003-0065.npy
train,clean,5350,999,80,5350_205002_5350-205002-0026.npy
train,clean,5350,899,80,5350_205002_5350-205002-0030.npy
train,clean,5350,965,80,5350_205003_5350-205003-0025.npy
train,clean,5350,980,80,5350_205002_5350-205002-0062.npy
train,clean,5350,1025,80,5350_205003_5350-205003-0032.npy
train,clean,5350,733,80,5350_205003_5350-205003-0027.npy
train,clean,5350,528,80,5350_205003_5350-205003-0045.npy
train,clean,5350,821,80,5350_205003_5350-205003-0034.npy
train,clean,5350,1007,80,5350_205002_5350-205002-0060.npy
train,clean,5350,982,80,5350_205003_5350-205003-0026.npy
train,clean,5350,1003,80,5350_205003_5350-205003-0001.npy
train,clean,5350,686,80,5350_205003_5350-205003-0033.npy
train,clean,3592,874,80,3592_173545_3592-173545-0002.npy
train,clean,3592,877,80,3592_173545_3592-173545-0026.npy
train,clean,3592,880,80,3592_173545_3592-173545-0015.npy
train,clean,3592,970,80,3592_173545_3592-173545-0005.npy
train,clean,3848,346,80,3848_37389_3848-37389-0018.npy
train,clean,3848,477,80,3848_28169_3848-28169-0031.npy
train,clean,3848,994,80,3848_46063_3848-46063-0012.npy
train,clean,3848,834,80,3848_37389_3848-37389-0048.npy
train,clean,3848,908,80,3848_46063_3848-46063-0037.npy
train,clean,3848,124,80,3848_46063_3848-46063-0030.npy
train,clean,3848,421,80,3848_46063_3848-46063-0021.npy
train,clean,3848,776,80,3848_37389_3848-37389-0037.npy
train,clean,3848,951,80,3848_46063_3848-46063-0031.npy
train,clean,3848,441,80,3848_37389_3848-37389-0005.npy
train,clean,3848,969,80,3848_37389_3848-37389-0038.npy
train,clean,3848,801,80,3848_28169_3848-28169-0037.npy
train,clean,3848,872,80,3848_28169_3848-28169-0009.npy
train,clean,3848,937,80,3848_28169_3848-28169-0006.npy
train,clean,3848,243,80,3848_28169_3848-28169-0013.npy
train,clean,3848,744,80,3848_46063_3848-46063-0009.npy
train,clean,3848,415,80,3848_28169_3848-28169-0036.npy
train,clean,5459,706,80,5459_41260_5459-41260-0035.npy
train,clean,5459,195,80,5459_41260_5459-41260-0056.npy
train,clean,5459,414,80,5459_41260_5459-41260-0020.npy
train,clean,5459,970,80,5459_41260_5459-41260-0069.npy
train,clean,5459,889,80,5459_41260_5459-41260-0083.npy
train,clean,5459,974,80,5459_41260_5459-41260-0026.npy
train,clean,5459,999,80,5459_41260_5459-41260-0079.npy
train,clean,5459,673,80,5459_41260_5459-41260-0054.npy
train,clean,5459,824,80,5459_41260_5459-41260-0067.npy
train,clean,5459,988,80,5459_41260_5459-41260-0073.npy
train,clean,5459,810,80,5459_41260_5459-41260-0063.npy
train,clean,5459,841,80,5459_41260_5459-41260-0032.npy
train,clean,5459,634,80,5459_41260_5459-41260-0061.npy
train,clean,5459,629,80,5459_41260_5459-41260-0074.npy
train,clean,5405,1001,80,5405_19212_5405-19212-0023.npy
train,clean,5405,949,80,5405_19220_5405-19220-0058.npy
train,clean,5405,974,80,5405_121045_5405-121045-0026.npy
train,clean,5405,659,80,5405_19220_5405-19220-0025.npy
train,clean,5405,664,80,5405_19220_5405-19220-0044.npy
train,clean,5405,555,80,5405_19212_5405-19212-0007.npy
train,clean,5405,921,80,5405_121045_5405-121045-0038.npy
train,clean,5405,796,80,5405_121045_5405-121045-0042.npy
train,clean,5405,953,80,5405_19220_5405-19220-0027.npy
train,clean,5405,535,80,5405_19220_5405-19220-0020.npy
train,clean,5405,164,80,5405_19212_5405-19212-0019.npy
train,clean,5405,241,80,5405_19220_5405-19220-0010.npy
train,clean,5405,279,80,5405_19220_5405-19220-0023.npy
train,clean,7326,824,80,7326_96553_7326-96553-0048.npy
train,clean,7326,754,80,7326_96553_7326-96553-0004.npy
train,clean,7326,595,80,7326_96553_7326-96553-0053.npy
train,clean,7326,991,80,7326_96553_7326-96553-0052.npy
train,clean,7326,533,80,7326_96553_7326-96553-0033.npy
train,clean,7326,1014,80,7326_96553_7326-96553-0005.npy
train,clean,7326,955,80,7326_245693_7326-245693-0010.npy
train,clean,7326,192,80,7326_245693_7326-245693-0022.npy
train,clean,7326,683,80,7326_96553_7326-96553-0045.npy
train,clean,7326,967,80,7326_96553_7326-96553-0025.npy
train,clean,7326,969,80,7326_245693_7326-245693-0013.npy
train,clean,7326,983,80,7326_245693_7326-245693-0015.npy
train,clean,7326,600,80,7326_96553_7326-96553-0039.npy
train,clean,7326,570,80,7326_96553_7326-96553-0022.npy
train,clean,7326,920,80,7326_96553_7326-96553-0017.npy
train,clean,3557,239,80,3557_159359_3557-159359-0016.npy
train,clean,3557,215,80,3557_8342_3557-8342-0026.npy
train,clean,3557,515,80,3557_159359_3557-159359-0029.npy
train,clean,3557,358,80,3557_159359_3557-159359-0026.npy
train,clean,3557,429,80,3557_8342_3557-8342-0006.npy
train,clean,3557,203,80,3557_8342_3557-8342-0000.npy
train,clean,3557,919,80,3557_8342_3557-8342-0005.npy
train,clean,3557,225,80,3557_8342_3557-8342-0104.npy
train,clean,3557,145,80,3557_8342_3557-8342-0040.npy
train,clean,3557,339,80,3557_8342_3557-8342-0092.npy
train,clean,3557,962,80,3557_8341_3557-8341-0037.npy
train,clean,3557,703,80,3557_8342_3557-8342-0047.npy
train,clean,3557,329,80,3557_8342_3557-8342-0046.npy
train,clean,3557,427,80,3557_159359_3557-159359-0021.npy
train,clean,3557,806,80,3557_8342_3557-8342-0068.npy
train,clean,3557,960,80,3557_8342_3557-8342-0070.npy
train,clean,3557,231,80,3557_8341_3557-8341-0003.npy
train,clean,3557,617,80,3557_159359_3557-159359-0040.npy
train,clean,3557,387,80,3557_159359_3557-159359-0018.npy
train,clean,3557,759,80,3557_8342_3557-8342-0065.npy
train,clean,5890,642,80,5890_72188_5890-72188-0009.npy
train,clean,5890,456,80,5890_72188_5890-72188-0008.npy
train,clean,5890,185,80,5890_44534_5890-44534-0027.npy
train,clean,5890,444,80,5890_72188_5890-72188-0014.npy
train,clean,5890,906,80,5890_72188_5890-72188-0022.npy
train,clean,5890,376,80,5890_72188_5890-72188-0024.npy
train,clean,5890,826,80,5890_72186_5890-72186-0030.npy
train,clean,5890,246,80,5890_72186_5890-72186-0023.npy
train,clean,5890,938,80,5890_72186_5890-72186-0017.npy
train,clean,5890,716,80,5890_72186_5890-72186-0022.npy
train,clean,5890,943,80,5890_72186_5890-72186-0007.npy
train,clean,5890,313,80,5890_44534_5890-44534-0001.npy
train,clean,5890,279,80,5890_44534_5890-44534-0038.npy
train,clean,5890,440,80,5890_44534_5890-44534-0025.npy
train,clean,92,864,80,92_6488_92-6488-0058.npy
train,clean,92,969,80,92_6488_92-6488-0038.npy
train,clean,92,780,80,92_204_92-204-0063.npy
train,clean,92,265,80,92_6488_92-6488-0043.npy
train,clean,92,457,80,92_6488_92-6488-0072.npy
train,clean,92,946,80,92_6488_92-6488-0012.npy
train,clean,92,646,80,92_204_92-204-0019.npy
train,clean,92,973,80,92_6488_92-6488-0033.npy
train,clean,92,280,80,92_204_92-204-0020.npy
train,clean,92,991,80,92_6488_92-6488-0060.npy
train,clean,92,790,80,92_204_92-204-0025.npy
train,clean,25,166,80,25_123319_25-123319-0080.npy
train,clean,25,735,80,25_123319_25-123319-0042.npy
train,clean,25,653,80,25_88353_25-88353-0035.npy
train,clean,25,488,80,25_88353_25-88353-0058.npy
train,clean,25,182,80,25_88353_25-88353-0054.npy
train,clean,25,899,80,25_123319_25-123319-0082.npy
train,clean,25,1040,80,25_88353_25-88353-0004.npy
train,clean,25,994,80,25_123319_25-123319-0039.npy
train,clean,25,992,80,25_88353_25-88353-0038.npy
train,clean,25,851,80,25_123319_25-123319-0020.npy
train,clean,25,198,80,25_123319_25-123319-0037.npy
train,clean,25,1057,80,25_88353_25-88353-0059.npy
train,clean,25,1060,80,25_88353_25-88353-0016.npy
train,clean,25,903,80,25_88353_25-88353-0017.npy
train,clean,25,454,80,25_88353_25-88353-0026.npy
train,clean,6609,746,80,6609_111359_6609-111359-0006.npy
train,clean,6609,962,80,6609_111351_6609-111351-0009.npy
train,clean,6609,326,80,6609_111351_6609-111351-0019.npy
train,clean,6609,755,80,6609_111351_6609-111351-0037.npy
train,clean,6609,892,80,6609_111356_6609-111356-0025.npy
train,clean,6609,510,80,6609_111356_6609-111356-0012.npy
train,clean,6609,838,80,6609_111359_6609-111359-0035.npy
train,clean,6609,896,80,6609_111356_6609-111356-0035.npy
train,clean,6609,627,80,6609_111351_6609-111351-0022.npy
train,clean,6609,751,80,6609_111351_6609-111351-0008.npy
train,clean,6609,911,80,6609_111356_6609-111356-0019.npy
train,clean,6609,765,80,6609_111359_6609-111359-0014.npy
train,clean,6609,941,80,6609_111359_6609-111359-0018.npy
train,clean,6609,672,80,6609_111356_6609-111356-0016.npy
train,clean,6609,897,80,6609_111351_6609-111351-0028.npy
train,clean,6609,913,80,6609_111356_6609-111356-0033.npy
train,clean,6609,880,80,6609_111356_6609-111356-0031.npy
train,clean,7073,210,80,7073_83692_7073-83692-0015.npy
train,clean,7073,832,80,7073_114963_7073-114963-0011.npy
train,clean,7073,164,80,7073_83692_7073-83692-0006.npy
train,clean,7073,994,80,7073_83692_7073-83692-0029.npy
